timestamp_s,dest
0.001806,1911
0.001829,1911
0.001858,1911
0.001884,1911
0.001953,1911
0.001962,1911
0.001977,1911
0.001980,1911
0.002079,1911
0.002086,1911
0.002206,1911
0.002219,1911
0.002270,1911
0.002430,1911
0.002431,1911
0.002446,1911
0.002512,1911
0.002608,1911
0.002611,1911
0.002659,1911
0.002702,1911
0.002754,1911
0.002780,1911
0.002835,1911
0.002885,1911
0.002900,1911
0.002946,1911
0.002967,1911
0.003005,1911
0.003057,1911
0.003068,1911
0.003080,1911
0.003123,1911
0.003166,1911
0.003227,1911
0.003265,1911
0.003269,1911
0.003277,1911
0.003325,1911
0.003336,1911
0.003369,1911
0.003375,1911
0.003381,1911
0.003420,1911
0.003433,1911
0.003471,1911
0.003496,1911
0.003499,1911
0.003544,1911
0.003595,1911
0.003620,1911
0.003643,1911
0.003662,1911
0.003690,1911
0.003731,1911
0.003759,1911
0.003789,35
0.003790,35
0.003791,35
0.003793,1911
0.003891,35
0.003902,1911
0.003924,35
0.003929,35
0.003930,1911
0.003931,35
0.003941,35
0.004023,1911
0.004055,1911
0.004094,1911
0.004102,35
0.004126,35
0.004162,1911
0.004195,1911
0.004218,1911
0.004247,35
0.004248,35
0.004255,1911
0.004277,1911
0.004309,1911
0.004335,1911
0.004340,35
0.004343,35
0.004347,1911
0.004379,1911
0.004402,1911
0.004439,1911
0.004526,1911
0.004547,35
0.004584,1911
0.004622,35
0.004631,1911
0.004732,1911
0.004746,35
0.004811,1911
0.004841,1911
0.004855,35
0.004933,1911
0.004999,35
0.005004,1911
0.005027,1911
0.005075,1911
0.005084,1911
0.005095,35
0.005101,35
0.005151,35
0.005165,35
0.005167,1911
0.005179,1911
0.005202,1911
0.005230,247
0.005257,35
0.005259,247
0.005274,1911
0.005280,35
0.005289,35
0.005291,247
0.005303,247
0.005316,35
0.005336,35
0.005339,35
0.005347,35
0.005355,247
0.005372,1911
0.005377,247
0.005383,1911
0.005388,247
0.005389,247
0.005404,35
0.005434,1911
0.005436,36929332
0.005437,36929332
0.005437,36929332
0.005447,36929332
0.005447,36929332
0.005448,36929332
0.005454,36929332
0.005454,36929332
0.005456,36929332
0.005459,1911
0.005459,36929332
0.005460,36929332
0.005460,36929332
0.005461,36929332
0.005461,36929332
0.005462,36929332
0.005463,36929332
0.005463,35
0.005466,36929332
0.005467,36929332
0.005471,1911
0.005475,36929332
0.005476,36929332
0.005477,36929332
0.005484,36929332
0.005485,36929332
0.005485,36929332
0.005488,36929332
0.005488,36929332
0.005489,36929332
0.005489,36929332
0.005491,36929332
0.005493,36929332
0.005494,35
0.005495,36929332
0.005501,36929332
0.005501,36929332
0.005502,36929332
0.005503,36929332
0.005507,36929332
0.005507,36929332
0.005510,36929332
0.005512,247
0.005512,36929332
0.005513,36929332
0.005519,36929332
0.005526,36929332
0.005527,36929332
0.005529,36929332
0.005529,36929332
0.005534,36929332
0.005537,36929332
0.005540,247
0.005540,36929332
0.005541,247
0.005541,36929332
0.005543,36929332
0.005545,36929332
0.005546,1911
0.005553,36929332
0.005553,36929332
0.005559,35
0.005570,36929332
0.005576,36929332
0.005578,36929332
0.005578,36929332
0.005579,36929332
0.005582,36929332
0.005582,36929332
0.005582,247
0.005583,1911
0.005583,36929332
0.005596,36929332
0.005597,36929332
0.005602,36929332
0.005606,36929332
0.005606,36929332
0.005608,36929332
0.005611,36929332
0.005613,36929332
0.005618,36929332
0.005624,36929332
0.005628,36929332
0.005630,36929332
0.005637,36929332
0.005637,36929332
0.005637,36929332
0.005638,36929332
0.005638,36929332
0.005640,36929332
0.005642,36929332
0.005648,36929332
0.005648,36929332
0.005651,36929332
0.005654,36929332
0.005660,36929332
0.005660,35
0.005661,36929332
0.005663,36929332
0.005664,36929332
0.005665,36929332
0.005668,36929332
0.005672,36929332
0.005675,36929332
0.005677,35
0.005679,36929332
0.005679,36929332
0.005682,36929332
0.005703,35
0.005744,1911
0.005756,1911
0.005781,35
0.005788,247
0.005792,1911
0.005838,247
0.005849,35
0.005852,247
0.005864,1911
0.005890,35
0.005893,247
0.005894,247
0.005894,247
0.005911,247
0.005915,247
0.005952,1911
0.005961,247
0.005963,1911
0.005969,247
0.005994,247
0.006033,35
0.006033,1911
0.006060,35
0.006070,247
0.006089,1911
0.006102,35
0.006120,1911
0.006130,35
0.006150,1911
0.006155,247
0.006156,247
0.006162,1911
0.006173,1911
0.006180,1911
0.006213,1911
0.006217,35
0.006242,1911
0.006260,1911
0.006266,35
0.006272,247
0.006311,1911
0.006320,247
0.006337,247
0.006343,1911
0.006343,35
0.006354,247
0.006372,1911
0.006393,35
0.006404,35
0.006406,247
0.006409,45442580
0.006411,45442580
0.006412,45442580
0.006412,45442580
0.006412,45442580
0.006413,45442580
0.006413,45442580
0.006415,45442580
0.006416,45442580
0.006416,45442580
0.006417,45442580
0.006418,45442580
0.006419,45442580
0.006419,45442580
0.006419,247
0.006419,45442580
0.006425,45442580
0.006427,45442580
0.006427,45442580
0.006429,45442580
0.006430,45442580
0.006430,45442580
0.006431,35
0.006432,45442580
0.006432,45442580
0.006433,35
0.006436,45442580
0.006437,45442580
0.006438,45442580
0.006438,45442580
0.006438,247
0.006439,45442580
0.006439,45442580
0.006439,45442580
0.006440,45442580
0.006441,45442580
0.006442,45442580
0.006442,45442580
0.006444,45442580
0.006444,45442580
0.006445,45442580
0.006446,45442580
0.006448,45442580
0.006449,45442580
0.006450,45442580
0.006451,45442580
0.006454,45442580
0.006460,45442580
0.006462,45442580
0.006463,45442580
0.006465,45442580
0.006469,45442580
0.006470,45442580
0.006471,1911
0.006471,45442580
0.006472,45442580
0.006472,45442580
0.006474,45442580
0.006474,45442580
0.006477,45442580
0.006479,45442580
0.006480,45442580
0.006483,35
0.006485,1911
0.006489,45442580
0.006490,247
0.006494,45442580
0.006496,45442580
0.006497,45442580
0.006500,45442580
0.006500,45442580
0.006501,45442580
0.006501,45442580
0.006501,45442580
0.006502,45442580
0.006505,45442580
0.006507,45442580
0.006507,45442580
0.006508,45442580
0.006509,45442580
0.006512,45442580
0.006513,45442580
0.006515,45442580
0.006516,45442580
0.006517,45442580
0.006518,45442580
0.006518,45442580
0.006520,45442580
0.006520,45442580
0.006521,45442580
0.006523,45442580
0.006526,45442580
0.006527,35
0.006528,35
0.006529,35
0.006529,45442580
0.006530,45442580
0.006530,45442580
0.006534,247
0.006539,45442580
0.006540,45442580
0.006542,45442580
0.006543,45442580
0.006543,45442580
0.006544,45442580
0.006545,45442580
0.006547,45442580
0.006549,45442580
0.006550,247
0.006550,45442580
0.006551,45442580
0.006552,45442580
0.006553,45442580
0.006553,45442580
0.006554,45442580
0.006555,35
0.006556,45442580
0.006557,45442580
0.006559,45442580
0.006562,45442580
0.006564,45442580
0.006565,45442580
0.006570,45442580
0.006571,45442580
0.006573,45442580
0.006577,45442580
0.006578,45442580
0.006583,45442580
0.006585,45442580
0.006585,45442580
0.006585,45442580
0.006585,45442580
0.006589,45442580
0.006589,45442580
0.006591,45442580
0.006592,45442580
0.006592,45442580
0.006593,45442580
0.006593,35
0.006595,45442580
0.006596,45442580
0.006598,45442580
0.006601,45442580
0.006602,45442580
0.006607,45442580
0.006608,45442580
0.006610,45442580
0.006610,45442580
0.006611,45442580
0.006611,45442580
0.006611,45442580
0.006611,45442580
0.006612,1911
0.006612,45442580
0.006613,45442580
0.006613,45442580
0.006614,45442580
0.006619,45442580
0.006621,45442580
0.006622,45442580
0.006622,45442580
0.006624,45442580
0.006625,45442580
0.006626,45442580
0.006626,45442580
0.006628,45442580
0.006631,45442580
0.006632,45442580
0.006634,45442580
0.006635,45442580
0.006635,45442580
0.006636,45442580
0.006639,45442580
0.006639,45442580
0.006642,45442580
0.006643,45442580
0.006643,45442580
0.006644,45442580
0.006645,45442580
0.006645,45442580
0.006646,45442580
0.006650,247
0.006650,45442580
0.006652,45442580
0.006654,45442580
0.006655,247
0.006656,45442580
0.006658,247
0.006662,45442580
0.006662,45442580
0.006665,45442580
0.006666,35
0.006666,45442580
0.006668,45442580
0.006671,45442580
0.006672,35
0.006675,45442580
0.006679,45442580
0.006680,45442580
0.006680,247
0.006683,45442580
0.006684,45442580
0.006689,45442580
0.006692,45442580
0.006695,45442580
0.006695,45442580
0.006697,45442580
0.006698,45442580
0.006699,45442580
0.006701,45442580
0.006703,45442580
0.006703,45442580
0.006710,45442580
0.006710,45442580
0.006713,35
0.006718,45442580
0.006720,45442580
0.006722,45442580
0.006722,45442580
0.006724,45442580
0.006725,45442580
0.006728,45442580
0.006729,45442580
0.006734,45442580
0.006735,45442580
0.006736,45442580
0.006739,247
0.006745,45442580
0.006749,247
0.006750,45442580
0.006750,45442580
0.006753,45442580
0.006755,45442580
0.006755,45442580
0.006756,45442580
0.006756,45442580
0.006757,45442580
0.006757,45442580
0.006759,45442580
0.006760,45442580
0.006760,45442580
0.006760,1911
0.006760,45442580
0.006763,45442580
0.006766,45442580
0.006766,35
0.006768,45442580
0.006769,45442580
0.006771,45442580
0.006771,45442580
0.006771,1911
0.006772,45442580
0.006773,45442580
0.006776,45442580
0.006776,45442580
0.006779,45442580
0.006781,45442580
0.006781,45442580
0.006781,45442580
0.006784,247
0.006785,45442580
0.006787,45442580
0.006789,1911
0.006789,247
0.006790,45442580
0.006793,45442580
0.006795,45442580
0.006801,45442580
0.006801,45442580
0.006802,45442580
0.006805,247
0.006807,45442580
0.006807,45442580
0.006808,45442580
0.006810,45442580
0.006811,45442580
0.006817,45442580
0.006820,45442580
0.006821,45442580
0.006822,1911
0.006823,45442580
0.006824,45442580
0.006825,45442580
0.006826,35
0.006828,45442580
0.006830,45442580
0.006832,35
0.006832,45442580
0.006832,45442580
0.006833,45442580
0.006835,45442580
0.006835,45442580
0.006839,45442580
0.006839,45442580
0.006842,45442580
0.006844,45442580
0.006846,45442580
0.006846,45442580
0.006847,45442580
0.006847,45442580
0.006848,45442580
0.006848,247
0.006850,45442580
0.006853,35
0.006858,45442580
0.006860,1911
0.006861,45442580
0.006862,45442580
0.006863,45442580
0.006864,45442580
0.006864,45442580
0.006866,45442580
0.006866,45442580
0.006869,45442580
0.006870,45442580
0.006870,45442580
0.006872,45442580
0.006875,45442580
0.006875,45442580
0.006877,45442580
0.006879,45442580
0.006883,45442580
0.006883,45442580
0.006888,45442580
0.006888,45442580
0.006888,45442580
0.006890,45442580
0.006891,45442580
0.006891,45442580
0.006891,45442580
0.006891,45442580
0.006891,45442580
0.006894,45442580
0.006894,45442580
0.006899,45442580
0.006900,45442580
0.006900,1911
0.006901,45442580
0.006902,45442580
0.006903,35
0.006904,45442580
0.006905,45442580
0.006905,45442580
0.006906,45442580
0.006906,45442580
0.006907,45442580
0.006907,45442580
0.006908,45442580
0.006914,45442580
0.006914,45442580
0.006915,1911
0.006919,45442580
0.006919,45442580
0.006922,45442580
0.006922,45442580
0.006923,45442580
0.006923,45442580
0.006925,45442580
0.006928,45442580
0.006929,1911
0.006929,45442580
0.006934,1911
0.006936,45442580
0.006936,45442580
0.006937,45442580
0.006940,45442580
0.006941,45442580
0.006941,45442580
0.006942,45442580
0.006943,45442580
0.006944,45442580
0.006944,45442580
0.006945,45442580
0.006947,45442580
0.006948,45442580
0.006952,247
0.006954,1911
0.006955,45442580
0.006958,45442580
0.006958,45442580
0.006966,247
0.006966,45442580
0.006967,45442580
0.006968,45442580
0.006970,45442580
0.006973,45442580
0.006974,45442580
0.006974,45442580
0.006975,45442580
0.006978,45442580
0.006980,45442580
0.006981,45442580
0.006981,45442580
0.006982,1911
0.006983,45442580
0.006984,45442580
0.006985,45442580
0.006987,45442580
0.006987,45442580
0.006988,45442580
0.006988,45442580
0.006991,45442580
0.006994,45442580
0.006994,45442580
0.006995,45442580
0.006995,45442580
0.006996,45442580
0.006996,45442580
0.006998,45442580
0.007002,45442580
0.007003,45442580
0.007005,45442580
0.007005,45442580
0.007005,45442580
0.007007,45442580
0.007007,45442580
0.007009,1911
0.007011,45442580
0.007013,35
0.007013,45442580
0.007014,45442580
0.007014,45442580
0.007017,45442580
0.007017,45442580
0.007020,45442580
0.007020,1911
0.007020,45442580
0.007023,45442580
0.007024,45442580
0.007024,247
0.007025,45442580
0.007025,45442580
0.007027,45442580
0.007028,45442580
0.007030,1911
0.007034,1911
0.007050,1911
0.007053,1911
0.007065,247
0.007068,1911
0.007076,1911
0.007079,1911
0.007081,1911
0.007100,247
0.007107,247
0.007118,44472122
0.007119,44472122
0.007121,44472122
0.007122,44472122
0.007123,44472122
0.007124,44472122
0.007124,44472122
0.007126,35
0.007127,1911
0.007127,44472122
0.007129,44472122
0.007130,44472122
0.007131,247
0.007135,44472122
0.007135,44472122
0.007137,35
0.007138,44472122
0.007139,35
0.007140,44472122
0.007142,44472122
0.007143,1911
0.007143,44472122
0.007144,44472122
0.007145,44472122
0.007146,44472122
0.007146,44472122
0.007147,1911
0.007147,35
0.007148,44472122
0.007155,44472122
0.007156,44472122
0.007157,44472122
0.007157,44472122
0.007159,44472122
0.007160,44472122
0.007164,44472122
0.007164,44472122
0.007172,44472122
0.007172,44472122
0.007176,44472122
0.007180,44472122
0.007181,35
0.007181,44472122
0.007181,44472122
0.007184,44472122
0.007184,44472122
0.007184,44472122
0.007186,44472122
0.007186,44472122
0.007189,44472122
0.007190,44472122
0.007190,44472122
0.007190,247
0.007191,44472122
0.007195,1911
