timestamp_s,dest
0.000742,186
0.000788,186
0.000789,186
0.000812,186
0.000822,186
0.000836,186
0.000887,186
0.000916,186
0.000932,186
0.000947,186
0.000953,186
0.000981,186
0.000993,186
0.001012,186
0.001036,186
0.001053,186
0.001115,186
0.001129,186
0.001129,186
0.001134,186
0.001161,186
0.001165,186
0.001178,186
0.001183,186
0.001231,186
0.001240,186
0.001281,186
0.001292,186
0.001376,186
0.001402,186
0.001409,186
0.001451,186
0.001463,186
0.001469,186
0.001498,186
0.001516,186
0.001579,186
0.001630,186
0.001712,186
0.001743,186
0.001744,186
0.001777,186
0.001812,186
0.001816,186
0.001837,186
0.001909,186
0.001919,186
0.001931,186
0.001948,186
0.001949,186
0.001995,186
0.002029,186
0.002155,186
0.002207,186
0.002353,186
0.002360,186
0.002363,186
0.002379,186
0.002392,186
0.002400,186
0.002436,186
0.002473,186
0.002478,186
0.002508,186
0.002526,186
0.002545,186
0.002555,186
0.002582,186
0.002588,186
0.002639,57763799
0.002640,57763799
0.002642,57763799
0.002642,57763799
0.002646,57763799
0.002652,57763799
0.002653,186
0.002657,57763799
0.002659,57763799
0.002660,186
0.002663,57763799
0.002663,57763799
0.002670,57763799
0.002671,57763799
0.002671,57763799
0.002673,57763799
0.002675,57763799
0.002676,57763799
0.002677,57763799
0.002682,57763799
0.002682,57763799
0.002682,57763799
0.002688,57763799
0.002689,57763799
0.002689,57763799
0.002690,57763799
0.002692,57763799
0.002696,57763799
0.002697,57763799
0.002704,57763799
0.002706,57763799
0.002707,57763799
0.002708,57763799
0.002711,57763799
0.002712,57763799
0.002712,57763799
0.002714,57763799
0.002715,57763799
0.002719,57763799
0.002722,57763799
0.002733,57763799
0.002734,57763799
0.002736,57763799
0.002737,57763799
0.002737,57763799
0.002739,57763799
0.002742,186
0.002742,57763799
0.002743,57763799
0.002743,57763799
0.002745,57763799
0.002746,57763799
0.002748,57763799
0.002761,186
0.002767,186
0.002771,186
0.002811,186
0.002882,186
0.002884,186
0.002897,186
0.002919,186
0.002925,186
0.002985,186
0.003009,186
0.003059,186
0.003072,186
0.003078,186
0.003080,186
0.003242,186
0.003277,186
0.003359,186
0.003509,186
0.003517,186
0.003525,186
0.003533,186
0.003553,186
0.003560,186
0.003577,186
0.003582,186
0.003585,186
0.003616,186
0.003784,186
0.003807,186
0.003814,186
0.003815,186
0.003845,186
0.003903,186
0.003922,186
0.003961,186
0.003961,186
0.004002,186
0.004078,186
0.004114,186
0.004120,186
0.004203,186
0.004242,27662687
0.004244,27662687
0.004245,27662687
0.004247,27662687
0.004248,27662687
0.004249,27662687
0.004251,27662687
0.004251,27662687
0.004251,27662687
0.004252,27662687
0.004262,27662687
0.004265,27662687
0.004266,27662687
0.004267,27662687
0.004271,27662687
0.004274,27662687
0.004275,27662687
0.004275,27662687
0.004281,27662687
0.004284,27662687
0.004288,27662687
0.004289,27662687
0.004296,27662687
0.004296,27662687
0.004297,27662687
0.004304,27662687
0.004306,27662687
0.004309,27662687
0.004312,27662687
0.004312,27662687
0.004317,186
0.004317,27662687
0.004321,27662687
0.004322,27662687
0.004325,27662687
0.004326,27662687
0.004328,27662687
0.004332,27662687
0.004334,27662687
0.004334,27662687
0.004335,27662687
0.004339,27662687
0.004340,186
0.004344,186
0.004347,27662687
0.004348,27662687
0.004350,27662687
0.004352,27662687
0.004353,186
0.004354,27662687
