timestamp_s,dest
0.001070,1719
0.001077,1719
0.001100,1719
0.001118,1719
0.001129,1719
0.001159,1719
0.001162,1719
0.001194,1719
0.001195,1719
0.001200,1719
0.001203,1719
0.001212,1719
0.001250,1719
0.001287,1719
0.001296,1719
0.001297,1719
0.001297,1719
0.001328,1719
0.001331,1719
0.001339,1719
0.001400,1719
0.001420,1719
0.001428,1719
0.001433,1719
0.001517,1719
0.001521,1719
0.001555,1719
0.001564,1719
0.001631,1719
0.001677,1719
0.001714,1719
0.001716,1719
0.001717,1719
0.001748,1719
0.001749,1719
0.001766,1719
0.001794,1719
0.001829,1719
0.001902,1719
0.001909,1719
0.001921,1719
0.001924,1719
0.001995,1719
0.001997,1719
0.002011,1719
0.002014,1719
0.002081,1719
0.002094,1719
0.002095,1719
0.002096,1719
0.002105,1719
0.002137,1719
0.002137,1719
0.002215,1719
0.002234,1719
0.002268,1719
0.002278,1719
0.002281,1719
0.002285,1719
0.002309,1719
0.002309,1719
0.002391,1719
0.002409,1719
0.002427,1719
0.002451,1719
0.002484,1719
0.002545,1719
0.002565,1719
0.002577,1719
0.002635,1719
0.002642,1719
0.002666,1719
0.002727,1719
0.002751,1719
0.002759,1719
0.002773,1719
0.002788,1719
0.002817,1719
0.002851,1719
0.002856,1719
0.002883,1719
0.002895,1719
0.002928,1719
0.002958,1719
0.002990,1719
0.003051,1719
0.003059,1719
0.003091,1719
0.003112,1719
0.003141,1719
0.003158,1719
0.003179,1719
0.003183,1719
0.003197,1719
0.003197,1719
0.003198,1719
0.003255,1719
0.003259,1719
0.003269,1719
0.003303,1719
0.003326,1719
0.003350,1719
0.003353,1719
0.003365,1719
0.003370,1719
0.003375,1719
0.003390,1719
0.003393,1719
0.003408,1719
0.003420,1719
0.003425,1719
0.003432,1719
0.003481,1719
0.003497,1719
0.003510,1719
0.003521,1719
0.003532,1719
0.003601,1719
0.003608,1719
0.003614,1719
0.003647,1719
0.003660,1719
0.003673,1719
0.003699,1719
0.003749,1719
0.003768,1719
0.003777,1719
0.003781,1719
0.003794,1719
0.003808,1719
0.003829,1719
0.003899,1719
0.003907,1719
0.003911,1719
0.003931,1719
0.003983,1719
0.003996,1719
0.004005,1719
0.004033,1719
0.004036,1719
0.004045,1719
0.004046,1719
0.004077,1719
0.004089,1719
0.004099,1719
0.004117,1719
0.004119,1719
0.004173,1719
0.004190,1719
0.004237,1719
0.004245,1719
0.004258,1719
0.004281,1719
0.004301,1719
0.004337,1719
0.004358,1719
0.004390,1719
0.004402,1719
0.004416,1719
0.004518,1719
0.004524,1719
0.004569,1719
0.004582,1719
0.004589,1719
0.004612,1719
0.004637,1719
0.004654,1719
0.004669,1719
0.004676,1719
0.004713,1719
0.004730,1719
0.004736,1719
0.004781,1719
0.004813,1719
0.004832,1719
0.004853,1719
0.004861,1719
0.004912,1719
0.004914,1719
0.004991,1719
0.005005,1719
0.005016,1719
0.005024,1719
0.005076,1719
0.005082,1719
0.005088,1719
0.005111,1719
0.005132,1719
0.005172,1719
0.005176,1719
0.005194,1719
0.005196,1719
0.005220,1719
0.005234,1719
0.005302,1719
0.005311,1719
0.005311,1719
0.005346,1719
0.005359,1719
0.005370,1719
0.005382,1719
0.005391,1719
0.005393,1719
0.005441,1719
0.005493,1719
0.005520,1719
0.005528,1719
0.005579,1719
0.005603,1719
0.005648,1719
0.005672,1719
0.005682,1719
0.005703,1719
0.005708,1719
0.005763,1719
0.005764,1719
0.005812,1719
0.005819,1719
0.005821,1719
0.005834,1719
0.005897,1719
0.005898,1719
0.005920,1719
0.005941,1719
0.005961,1719
0.006035,1719
0.006036,1719
0.006036,1719
0.006080,1719
0.006085,1719
0.006110,1719
0.006122,1719
0.006143,1719
0.006150,1719
0.006154,1719
0.006180,1719
0.006228,1719
0.006246,1719
0.006274,1719
0.006275,1719
0.006294,1719
0.006387,1719
0.006393,1719
0.006454,1719
0.006458,1719
0.006469,1719
0.006519,1719
0.006533,1719
0.006650,1719
0.006696,1719
0.006723,1719
0.006730,1719
0.006770,1719
0.006781,1719
0.006783,1719
0.006838,1719
0.006883,1719
0.006914,1719
0.006961,1719
0.006964,1719
0.006969,1719
0.006994,1719
0.007007,1719
0.007007,1719
0.007007,1719
0.007008,1719
0.007047,1719
0.007077,1719
0.007099,1719
0.007100,1719
0.007170,1719
0.007197,1719
0.007241,1719
0.007270,1719
0.007296,1719
0.007333,1719
0.007334,1719
0.007361,1719
0.007393,1719
0.007422,1719
0.007445,1719
0.007461,1719
0.007528,1719
0.007532,1719
0.007545,1719
0.007570,1719
0.007683,1719
0.007687,1719
0.007690,1719
0.007690,1719
0.007693,1719
0.007695,1719
0.007776,1719
0.007793,1719
0.007806,1719
0.007814,1719
0.007834,1719
0.007848,1719
0.007857,1719
0.007880,1719
0.007917,1719
0.007924,1719
0.007931,1719
0.007940,1719
0.007959,1719
0.007969,1719
0.007974,1719
0.007984,1719
0.008049,1719
0.008062,1719
0.008077,1719
0.008083,1719
0.008139,1719
0.008150,1719
0.008186,1719
0.008224,1719
0.008274,1719
0.008297,1719
0.008421,1719
0.008427,1719
0.008430,1719
0.008432,1719
0.008487,1719
0.008496,1719
0.008533,1719
0.008533,1719
0.008535,1719
0.008565,1719
0.008580,1719
0.008605,1719
0.008630,1719
0.008647,1719
0.008682,1719
0.008683,1719
0.008684,1719
0.008697,1719
0.008709,1719
0.008719,1719
0.008735,1719
0.008752,1719
0.008763,1719
0.008802,1719
0.008809,1719
0.008849,1719
0.008851,1719
0.008879,1719
0.008911,1719
0.008999,1719
0.009000,1719
0.009002,1719
0.009042,1719
0.009122,1719
0.009178,1719
0.009190,1719
0.009216,1719
0.009252,1719
0.009287,1719
0.009306,1719
0.009322,1719
0.009338,1719
0.009379,1719
0.009427,1719
0.009459,1719
0.009491,1719
0.009501,1719
0.009544,1719
0.009552,1719
0.009571,1719
0.009573,1719
0.009581,1719
0.009612,1719
0.009622,1719
0.009644,1719
0.009820,1719
0.009828,1719
0.009830,1719
0.009853,1719
0.009853,1719
0.009894,1719
0.009900,1719
0.009931,1719
0.009948,1719
0.009959,1719
0.009965,1719
0.010030,1719
0.010036,1719
0.010040,36958757
0.010040,36958757
0.010043,36958757
0.010044,36958757
0.010047,36958757
0.010048,36958757
0.010048,36958757
0.010049,36958757
0.010049,36958757
0.010050,36958757
0.010051,36958757
0.010052,36958757
0.010052,36958757
0.010052,36958757
0.010053,36958757
0.010054,36958757
0.010054,36958757
0.010055,36958757
0.010056,36958757
0.010057,36958757
0.010057,1719
0.010057,36958757
0.010058,36958757
0.010059,36958757
0.010061,36958757
0.010061,36958757
0.010061,36958757
0.010064,36958757
0.010064,36958757
0.010065,36958757
0.010069,36958757
0.010070,36958757
0.010072,36958757
0.010074,36958757
0.010075,36958757
0.010075,36958757
0.010126,1719
0.010190,1719
0.010202,1719
0.010212,1719
0.010241,1719
0.010251,1719
0.010265,1719
0.010270,1719
0.010276,1719
0.010297,1719
0.010315,1719
0.010333,1719
0.010342,1719
0.010345,1719
0.010376,1719
0.010385,1719
0.010394,1719
0.010439,1719
0.010452,1719
0.010552,1719
0.010566,1719
0.010569,1719
0.010580,1719
0.010587,1719
0.010640,1719
0.010658,1719
0.010696,1719
0.010731,1719
0.010744,1719
0.010753,1719
0.010789,1719
0.010804,1719
0.010845,1719
0.010848,1719
0.010876,1719
0.010880,1719
0.010899,1719
0.010980,1719
0.010996,1719
0.011018,1719
0.011035,1719
0.011035,1719
0.011045,1719
0.011070,1719
0.011106,1719
0.011128,1719
0.011146,1719
0.011154,1719
0.011235,1719
0.011264,1719
0.011304,1719
0.011343,1719
0.011367,1719
0.011431,1719
0.011439,1719
0.011452,1719
0.011463,1719
0.011465,1719
0.011501,1719
0.011514,1719
0.011553,1719
0.011556,1719
0.011563,1719
0.011591,1719
0.011611,1719
0.011656,1719
0.011657,1719
0.011691,1719
0.011694,1719
0.011697,1719
0.011705,1719
0.011714,1719
0.011767,1719
0.011824,1719
0.011828,1719
0.011832,1719
0.011837,1719
0.011847,1719
0.011855,1719
0.011870,1719
0.011883,1719
0.011898,1719
0.011933,1197
0.011936,1719
0.011948,1719
0.011949,1719
0.011950,1719
0.011959,1197
0.011960,1719
0.011967,1719
0.011979,1197
0.012029,1197
0.012038,1719
0.012074,1197
0.012080,1197
0.012082,1719
0.012103,1197
0.012119,1719
0.012129,1197
0.012130,1719
0.012139,1719
0.012158,1197
0.012163,1719
0.012179,1719
0.012179,1719
0.012182,1719
0.012188,1719
0.012197,1197
0.012220,1719
0.012230,1719
0.012252,1197
0.012266,1719
