timestamp_s,dest
0.001393,43136128
0.002247,1212
0.002248,1212
0.002249,1212
0.002252,1212
0.002261,1212
0.002287,1212
0.002292,1212
0.002322,1212
0.002339,1212
0.002342,1212
0.002350,1212
0.002352,1212
0.002356,1212
0.002371,1212
0.002377,1212
0.002381,1212
0.002394,1212
0.002434,1212
0.002441,1212
0.002449,1212
0.002466,1212
0.002487,1212
0.002526,1212
0.002531,1212
0.002551,1212
0.002553,1212
0.002572,1212
0.002578,1212
0.002581,1212
0.002583,1212
0.002601,1212
0.002607,1212
0.002617,1212
0.002618,1212
0.002632,1212
0.002640,1212
0.002653,1212
0.002666,1212
0.002667,1212
0.002687,1212
0.002698,1212
0.002700,1212
0.002704,1212
0.002714,1212
0.002728,1212
0.002742,1212
0.002768,1212
0.002769,1212
0.002772,1212
0.002777,1212
0.002783,1212
0.002799,1212
0.002806,1212
0.002821,1212
0.002823,1212
0.002826,1212
0.002830,1212
0.002831,1212
0.002836,1212
0.002843,1212
0.002858,1212
0.002864,1212
0.002871,1212
0.002872,1212
0.002874,1212
0.002881,1212
0.002886,1212
0.002891,1212
0.002892,1212
0.002947,1212
0.002962,1212
0.002980,1212
0.002997,1212
0.003066,1212
0.003072,1212
0.003079,1212
0.003079,1212
0.003082,1212
0.003083,40738771
0.003083,40738771
0.003084,40738771
0.003084,1212
0.003084,40738771
0.003085,1212
0.003090,40738771
0.003091,40738771
0.003091,40738771
0.003091,40738771
0.003092,40738771
0.003093,40738771
0.003095,40738771
0.003096,1212
0.003099,40738771
0.003099,40738771
0.003099,40738771
0.003099,40738771
0.003099,40738771
0.003100,40738771
0.003101,40738771
0.003102,40738771
0.003103,40738771
0.003103,40738771
0.003104,40738771
0.003105,40738771
0.003106,40738771
0.003106,40738771
0.003107,40738771
0.003107,40738771
0.003109,40738771
0.003109,40738771
0.003111,40738771
0.003113,40738771
0.003113,40738771
0.003115,40738771
0.003115,40738771
0.003116,40738771
0.003117,40738771
0.003118,40738771
0.003119,40738771
0.003119,40738771
0.003120,40738771
0.003120,40738771
0.003120,40738771
0.003121,40738771
0.003121,40738771
0.003122,40738771
0.003123,40738771
0.003124,40738771
0.003126,40738771
0.003126,40738771
0.003129,40738771
0.003132,40738771
0.003134,40738771
0.003135,1212
0.003138,40738771
0.003140,40738771
0.003140,40738771
0.003141,40738771
0.003142,1212
0.003144,40738771
0.003146,40738771
0.003149,40738771
0.003151,40738771
0.003154,40738771
0.003154,40738771
0.003157,40738771
0.003158,40738771
0.003159,40738771
0.003159,40738771
0.003159,40738771
0.003162,40738771
0.003163,40738771
0.003164,40738771
0.003164,40738771
0.003166,40738771
0.003167,40738771
0.003169,1212
0.003171,40738771
0.003173,40738771
0.003179,40738771
0.003179,40738771
0.003180,40738771
0.003180,40738771
0.003182,40738771
0.003182,40738771
0.003183,40738771
0.003187,40738771
0.003191,40738771
0.003191,40738771
0.003192,40738771
0.003193,40738771
0.003194,40738771
0.003194,40738771
0.003195,1212
0.003195,40738771
0.003197,40738771
0.003199,1212
0.003205,40738771
0.003205,40738771
0.003206,40738771
0.003208,40738771
0.003209,1212
0.003216,1212
0.003227,1212
0.003229,1212
0.003249,1212
0.003273,1212
0.003297,1212
0.003338,1212
0.003345,1212
0.003353,1212
0.003354,1212
0.003362,1212
0.003378,1212
0.003402,1212
0.003436,1212
0.003441,1212
0.003470,1212
0.003471,1212
0.003487,1212
0.003496,1212
0.003541,1212
0.003564,1212
0.003572,1212
0.003582,1212
0.003597,1212
0.003632,1212
0.003645,95420106
0.003647,95420106
0.003648,1212
0.003655,95420106
0.003660,95420106
0.003663,95420106
0.003663,1212
0.003666,95420106
0.003668,1212
0.003673,95420106
0.003673,95420106
0.003676,95420106
0.003677,95420106
0.003678,95420106
0.003678,95420106
0.003685,95420106
0.003687,95420106
0.003700,95420106
0.003700,95420106
0.003701,95420106
0.003704,95420106
0.003710,95420106
0.003714,95420106
0.003714,1212
0.003715,95420106
0.003715,95420106
0.003719,95420106
0.003719,95420106
0.003720,95420106
0.003721,1212
0.003725,1212
0.003727,95420106
0.003730,95420106
0.003735,95420106
0.003737,95420106
0.003741,95420106
0.003742,95420106
0.003742,1212
0.003746,95420106
0.003750,1212
0.003754,95420106
0.003759,95420106
0.003767,95420106
0.003769,95420106
0.003772,95420106
0.003773,95420106
0.003773,95420106
0.003775,95420106
0.003776,95420106
0.003778,95420106
0.003782,1212
0.003783,1212
0.003785,95420106
0.003787,95420106
0.003789,95420106
0.003793,95420106
0.003794,1212
0.003794,95420106
0.003794,1212
0.003795,95420106
0.003796,1212
0.003796,95420106
0.003797,1212
0.003798,95420106
0.003799,1212
0.003800,95420106
0.003804,95420106
0.003804,95420106
0.003806,1212
0.003815,95420106
0.003815,95420106
0.003818,95420106
0.003823,1212
0.003833,95420106
0.003839,95420106
0.003841,95420106
0.003841,95420106
0.003844,95420106
0.003848,95420106
0.003852,1212
0.003853,95420106
0.003858,95420106
0.003859,95420106
0.003862,1212
0.003863,95420106
0.003864,1212
0.003868,1212
0.003868,95420106
0.003869,95420106
0.003872,95420106
0.003889,1212
0.003894,1212
0.003897,95420106
0.003900,95420106
0.003902,1212
0.003908,95420106
0.003909,95420106
0.003910,1212
0.003910,1212
0.003912,1212
0.003914,95420106
0.003914,95420106
0.003917,95420106
0.003917,95420106
0.003922,95420106
0.003924,95420106
0.003929,95420106
0.003932,95420106
0.003935,95420106
0.003936,95420106
0.003936,95420106
0.003942,95420106
0.003943,95420106
0.003944,95420106
0.003945,95420106
0.003952,1212
0.003955,1212
0.003957,95420106
0.003959,95420106
0.003961,95420106
0.003968,95420106
0.003976,95420106
0.003982,95420106
0.003985,95420106
0.003994,1212
0.004023,1212
0.004023,1212
0.004028,1212
0.004046,1212
0.004057,1212
0.004059,1212
0.004083,1212
0.004092,1212
0.004096,1212
0.004097,1212
0.004100,1212
0.004101,1212
0.004142,1212
0.004143,1212
0.004147,1212
0.004156,1212
0.004160,1212
0.004182,1212
0.004191,1212
0.004192,1212
0.004197,1212
0.004206,1212
0.004208,1212
0.004228,1212
0.004241,1212
0.004252,1212
0.004254,1212
0.004280,1212
0.004280,1212
0.004302,1212
0.004316,1212
0.004327,1212
0.004331,1212
0.004344,1212
0.004346,1212
0.004358,1212
0.004359,1212
0.004380,1212
0.004381,1212
0.004396,1212
0.004410,1212
0.004416,1212
0.004418,1212
0.004437,1212
0.004448,1212
0.004480,1212
0.004483,1212
0.004502,1212
0.004518,1212
0.004519,1212
0.004531,1212
0.004539,1212
0.004551,1212
0.004558,1212
0.004575,1212
0.004583,1212
0.004588,1212
0.004611,1212
0.004648,1212
0.004651,1212
0.004671,1212
0.004694,1212
0.004697,1212
0.004697,1212
0.004702,1212
0.004709,1212
0.004723,1212
0.004734,1212
0.004739,1212
0.004750,1212
0.004760,1212
0.004764,1212
0.004770,1212
0.004785,1212
0.004795,1212
0.004820,1212
0.004829,1212
0.004903,1212
0.004913,1212
0.004936,1212
0.004938,1212
0.004945,1212
0.004960,1212
0.004968,1212
0.004971,1212
0.004972,1212
0.004985,1212
0.005027,1212
0.005028,1212
0.005038,1212
0.005048,1212
0.005054,1212
0.005068,1212
0.005084,1212
0.005085,1212
0.005086,1212
0.005097,1212
0.005108,1212
0.005117,1212
0.005133,1212
0.005134,1212
0.005152,1212
0.005167,1212
0.005176,1212
0.005176,1212
0.005179,1212
0.005198,1212
0.005203,1212
0.005204,1212
0.005209,1212
0.005218,1212
0.005226,1212
0.005236,1212
0.005244,1212
0.005244,1212
0.005254,1212
0.005258,1212
0.005262,1212
0.005279,1212
0.005307,1212
0.005307,1212
0.005331,1212
0.005339,1212
0.005348,1212
0.005360,1212
0.005365,1212
0.005377,1212
0.005397,1212
0.005441,1212
0.005441,1212
0.005442,1212
0.005444,1212
0.005457,1212
0.005479,1212
0.005511,1212
0.005512,1212
0.005517,1212
0.005558,1212
0.005571,1212
0.005582,1212
0.005599,1212
