timestamp_s,dest
0.000879,1668
0.000902,1668
0.000903,1668
0.000944,1668
0.001066,1668
0.001091,1668
0.001094,1668
0.001141,1668
0.001144,1668
0.001161,1668
0.001170,1668
0.001191,1668
0.001217,1668
0.001244,1668
0.001328,1668
0.001336,1668
0.001338,77844594
0.001339,77844594
0.001339,77844594
0.001339,77844594
0.001339,77844594
0.001340,77844594
0.001340,77844594
0.001340,77844594
0.001341,77844594
0.001341,77844594
0.001342,77844594
0.001342,77844594
0.001343,77844594
0.001343,77844594
0.001344,77844594
0.001345,77844594
0.001346,77844594
0.001347,77844594
0.001347,77844594
0.001349,77844594
0.001350,77844594
0.001350,77844594
0.001351,77844594
0.001351,77844594
0.001352,77844594
0.001352,77844594
0.001352,77844594
0.001352,77844594
0.001352,77844594
0.001352,77844594
0.001352,77844594
0.001353,77844594
0.001353,77844594
0.001353,77844594
0.001354,1668
0.001354,77844594
0.001560,1668
0.001560,1668
0.001587,1668
0.001593,1668
0.001615,1668
0.001623,1668
0.001679,1668
0.001697,1668
0.001817,1668
0.001837,1668
0.001854,1668
0.001863,1668
0.001944,1668
0.001999,1668
0.002010,1668
0.002056,1668
0.002072,1668
0.002339,1668
0.002493,1668
0.002494,1668
0.002503,1668
0.002548,1668
0.002557,1668
0.002629,1668
0.002629,1668
0.002647,1668
0.002712,1668
0.002770,1668
0.002794,1668
0.002887,1668
0.003085,1668
0.003130,1668
0.003153,1668
0.003185,1668
0.003348,1668
0.003431,1668
0.003484,1668
0.003565,1668
0.003583,1668
0.003616,1668
0.003652,1668
0.003683,1668
0.003695,1668
0.003748,1668
0.003797,1668
0.003838,1668
0.004086,1668
0.004099,1668
0.004122,1668
0.004239,1668
0.004278,1668
0.004306,1668
0.004368,1668
0.004454,1668
0.004529,1668
0.004560,1668
0.004560,1668
0.004613,1668
0.004635,1668
0.004655,1668
0.004688,1668
0.004716,1668
0.004739,1668
0.004763,1668
0.004778,1668
0.004924,1668
0.004931,1668
0.004945,1668
0.004959,1668
0.004969,1668
0.005000,1668
0.005014,1668
0.005157,1668
0.005212,1668
0.005251,1668
0.005356,1668
0.005407,1668
0.005468,1668
0.005494,1668
0.005515,1668
0.005553,1668
0.005671,1668
0.005693,1668
0.005810,1668
0.005839,1668
0.005990,1668
0.006015,1668
0.006066,1668
0.006093,1668
0.006109,1668
0.006148,1668
0.006153,1668
0.006235,1668
0.006276,1668
0.006309,1668
0.006323,1668
0.006333,1668
0.006357,1668
0.006411,1668
0.006473,1668
0.006676,1668
0.006893,1668
0.006956,1668
0.007067,1668
0.007109,1668
0.007110,1668
0.007189,615
0.007200,615
0.007207,615
0.007259,615
0.007275,615
0.007293,615
0.007378,1668
0.007393,615
0.007479,1668
0.007480,1668
0.007493,615
0.007518,1668
0.007535,615
0.007537,1668
0.007542,615
0.007557,615
0.007581,615
0.007593,1668
0.007648,615
0.007722,1668
0.007735,615
0.007770,1668
0.007772,615
0.007801,615
0.007842,615
0.007845,1668
0.007861,615
0.007891,615
0.007906,1668
0.007937,1668
0.008052,1668
0.008082,615
0.008092,1668
0.008138,615
0.008165,1668
0.008238,1668
0.008239,615
0.008303,1668
0.008352,1668
0.008366,615
0.008369,1668
0.008399,1668
0.008427,615
0.008453,1668
0.008468,1668
0.008474,615
0.008524,1668
0.008531,615
0.008540,1668
0.008548,615
0.008553,1668
0.008566,615
0.008574,1668
0.008611,615
0.008638,1668
0.008719,615
0.008754,615
0.008768,615
0.008776,615
0.008804,615
0.008804,1668
0.008809,1668
0.008839,1668
0.008859,615
0.008888,1668
